num,query_name,cand_name,AMT_avg_score
15150,S023C003P066R001A097,S032C002P106R002A097,3.4
15151,S003C003P018R001A027,S012C001P019R002A027,3.5
15152,S024C001P064R001A097,S027C001P083R001A098,1.9
15153,S026C001P071R001A104,S010C002P008R002A040,1.1
15154,S001C002P005R002A039,S008C001P034R001A048,1.111111111
15155,S013C001P027R001A048,S012C002P037R002A039,1
15156,S008C001P029R002A026,S016C002P025R002A026,3.2
15157,S008C003P032R001A023,S032C002P105R002A104,1.4
15158,S010C002P008R002A040,S008C001P030R001A040,2.9
15159,S030C001P096R002A099,S002C001P011R002A027,1.272727273
15160,S013C001P037R002A027,S007C002P028R002A027,3.9
15161,S027C001P086R001A102,S026C002P071R002A102,3.090909091
15162,S032C003P105R001A096,S030C003P092R001A096,4
15163,S011C002P002R002A040,S011C002P002R002A007,1.3
15164,S009C002P019R002A035,S023C003P061R001A080,1.6
15165,S019C001P050R002A095,S032C003P106R001A095,3.636363636
15166,S014C001P039R001A009,S003C001P018R001A027,1.3
15167,S026C001P072R001A098,S032C002P043R002A097,1.9
15168,S020C003P041R001A099,S023C001P059R001A099,3.5
15169,S030C003P095R001A096,S023C003P064R001A096,4
15170,S028C003P046R001A099,S026C001P072R002A099,3.3
15171,S026C001P071R001A104,S011C001P027R001A040,1.090909091
15172,S030C003P095R001A096,S029C003P044R001A096,3.9
15173,S007C002P028R002A009,S004C003P003R001A048,1.125
15174,S032C003P106R001A102,S025C001P056R001A101,1.2
15175,S023C002P055R002A098,S023C001P055R002A098,3.9
15176,S019C001P050R002A099,S019C001P050R002A100,1.8
15177,S019C002P049R002A104,S001C003P005R001A040,1.222222222
15178,S007C001P015R002A027,S013C001P027R001A027,3.666666667
15179,S027C001P043R002A102,S027C002P079R002A101,1.2
15180,S001C001P006R001A040,S011C001P038R002A007,1.181818182
15181,S011C001P018R002A022,S011C003P028R001A023,1.1
15182,S031C001P097R001A101,S026C002P049R002A101,3.7
15183,S026C001P071R001A098,S008C001P035R001A040,1.777777778
15184,S027C002P081R002A080,S008C001P031R001A035,1.2
15185,S023C001P055R002A097,S010C001P021R002A022,1.9
15186,S008C002P032R002A048,S008C001P035R002A048,2.666666667
15187,S032C003P044R001A097,S032C002P043R002A097,3
15188,S023C003P066R001A098,S023C001P066R002A096,1.3
15189,S032C001P106R001A101,S026C001P072R002A101,3.4
15190,S030C002P081R002A099,S031C002P085R002A099,4
15191,S005C002P010R002A022,S002C001P007R001A022,4
15192,S002C001P014R002A008,S007C002P026R002A008,3.444444444
15193,S017C003P020R001A009,S005C003P017R001A009,3.7
15194,S027C002P082R002A100,S016C003P021R001A027,1.3
15195,S008C001P030R002A022,S003C003P019R001A022,3.666666667
15196,S013C001P027R001A026,S008C002P030R002A027,1.6
15197,S032C001P106R002A104,S006C002P001R002A040,1.545454545
15198,S025C001P066R002A100,S017C001P020R002A026,1.636363636
15199,S008C001P030R001A039,S002C002P012R002A039,3.7
15200,S008C001P035R002A027,S031C002P097R002A100,1.444444444
15201,S021C001P056R002A104,S031C001P096R001A095,1.5
15202,S022C001P066R002A095,S008C001P031R002A040,1.3
15203,S026C003P051R001A095,S026C001P051R001A095,4
15204,S011C002P028R002A048,S019C002P049R002A099,1.3
15205,S001C001P006R001A008,S006C002P023R002A008,3.4
15206,S008C001P035R002A039,S027C001P083R002A096,1.7
15207,S006C002P024R002A023,S008C003P036R001A023,3.3
15208,S031C003P097R001A104,S012C001P028R002A040,1.444444444
15209,S002C001P011R002A026,S013C003P027R001A027,1.545454545
15210,S008C002P030R002A023,S014C003P017R001A023,3
15211,S030C001P081R002A104,S028C001P073R001A095,1.1
15212,S030C001P096R002A100,S031C001P100R001A099,1.5
15213,S008C001P032R002A039,S023C003P064R001A096,1.222222222
15214,S008C003P031R001A035,S008C001P029R001A035,1.555555556
15215,S031C003P006R001A098,S021C001P056R002A097,1.2
15216,S027C001P085R001A101,S023C001P064R002A101,3.7
15217,S023C001P068R001A095,S031C001P043R001A095,2.818181818
15218,S007C001P018R002A026,S018C003P008R001A099,1.444444444
15219,S028C002P087R002A100,S018C001P043R001A099,1.666666667
15220,S017C003P020R001A009,S008C001P031R002A026,1
15221,S021C001P056R002A104,S008C003P030R001A040,1
15222,S027C003P079R001A097,S008C001P033R001A022,1.3
15223,S021C001P056R001A095,S028C001P073R001A095,3.5
15224,S002C002P012R002A007,S010C001P021R002A022,1.3
15225,S014C001P017R001A007,S016C002P040R002A007,1.454545455
15226,S029C002P080R002A080,S031C001P097R002A080,3.5
15227,S002C001P009R001A040,S008C002P032R002A007,1
15228,S002C001P011R002A022,S028C002P073R002A104,1.5
15229,S021C001P056R002A104,S021C003P060R001A104,2.4
15230,S005C001P021R001A040,S032C001P106R001A096,1.1
15231,S030C003P095R001A098,S030C001P096R001A096,1.1
15232,S008C002P029R002A008,S008C002P034R002A035,1.2
15233,S028C001P043R002A101,S013C001P027R001A048,1.25
15234,S014C003P017R001A007,S015C002P008R002A007,1.909090909
15235,S012C003P008R001A009,S011C001P028R002A048,1.2
15236,S020C001P052R001A096,S010C001P025R002A022,1.333333333
15237,S016C002P039R002A022,S002C002P011R002A022,3.6
15238,S001C002P004R002A040,S008C001P032R002A039,1.333333333
15239,S031C001P097R001A097,S029C003P080R001A097,3.1
15240,S026C003P072R001A080,S008C002P029R002A008,1.9
15241,S004C003P003R001A023,S011C002P002R002A023,3.3
15242,S002C003P012R001A023,S008C001P029R001A022,1.272727273
15243,S025C001P066R002A100,S027C001P084R002A099,1.909090909
15244,S002C001P014R001A035,S013C002P007R002A035,3.8
15245,S007C001P016R001A026,S012C003P008R001A027,1.111111111
15246,S008C002P033R002A008,S002C001P010R002A048,1.2
15247,S029C002P080R002A101,S008C002P001R002A035,1.2
15248,S016C003P021R001A027,S010C001P025R002A027,3.4
15249,S027C001P080R002A096,S017C002P009R002A022,1
15250,S031C001P097R001A101,S008C001P032R002A008,1
15251,S002C003P013R001A023,S002C001P014R001A023,2.7
15252,S014C003P039R001A007,S026C001P051R001A095,1
15253,S006C003P022R001A048,S008C003P036R001A035,2.4
15254,S029C003P051R001A102,S027C001P081R002A101,1
15255,S029C001P008R001A096,S023C001P055R002A098,1.2
15256,S030C002P095R002A080,S031C003P099R001A104,1
15257,S003C002P002R002A035,S026C002P071R002A080,1.5
15258,S021C003P060R001A104,S028C003P073R001A097,1.4
15259,S008C003P007R001A039,S008C001P036R001A039,2.8
15260,S027C001P086R002A097,S032C002P104R002A097,3.727272727
15261,S001C001P006R001A007,S008C001P030R002A007,2.9
15262,S031C003P097R001A104,S028C001P046R001A104,2
15263,S030C001P095R002A097,S031C001P100R002A104,1.1
15264,S028C001P087R001A096,S019C001P051R001A096,3.888888889
15265,S021C003P056R001A095,S006C001P023R001A040,1.2
15266,S008C003P029R001A023,S026C001P008R001A104,1.1
15267,S011C001P028R001A023,S013C001P037R001A023,2.909090909
15268,S008C001P030R001A009,S008C003P032R001A027,1.111111111
15269,S027C003P081R001A098,S026C001P076R002A098,3.666666667
15270,S011C001P028R001A023,S008C001P034R002A022,1.272727273
15271,S016C003P040R001A039,S003C003P002R001A039,3.888888889
15272,S026C003P008R001A098,S020C003P054R001A098,2.7
15273,S027C002P083R002A102,S025C003P055R001A102,3.727272727
15274,S028C001P087R001A080,S004C003P003R001A048,1.1
15275,S019C002P046R002A096,S019C001P049R002A098,1.375
15276,S030C001P076R001A096,S023C001P066R001A098,1.545454545
15277,S006C002P001R002A040,S002C001P014R001A039,1.3
15278,S020C001P053R001A099,S027C001P084R002A100,1.7
15279,S030C003P095R001A095,S027C002P079R002A104,3
15280,S004C003P003R001A023,S008C001P032R002A007,1.2
15281,S026C001P071R001A096,S027C001P086R002A098,1.363636364
15282,S006C002P024R002A023,S032C002P105R002A104,1.1
15283,S008C003P029R001A035,S023C001P066R002A080,1.454545455
15284,S010C001P017R002A048,S017C003P020R001A048,3.4
15285,S027C002P082R002A100,S028C003P073R001A100,3
15286,S032C001P105R001A096,S020C001P052R001A098,1.666666667
15287,S008C001P029R001A023,S006C001P022R001A023,3
15288,S008C001P033R001A022,S002C001P007R002A023,1.5
15289,S025C003P056R001A080,S006C002P023R002A035,1.909090909
15290,S030C001P092R001A104,S028C003P046R001A104,2.6
15291,S030C001P081R002A104,S018C003P008R001A095,1.8
15292,S016C003P040R001A040,S008C002P030R002A007,1
15293,S020C003P041R001A099,S003C001P001R001A027,1.3
15294,S022C003P061R001A101,S002C002P011R002A035,1.2
15295,S023C001P068R002A101,S025C001P058R001A101,3.363636364
15296,S008C001P033R002A009,S001C003P005R001A009,3.3
15297,S006C002P024R002A023,S014C002P027R002A022,1.3
15298,S002C001P007R002A023,S011C002P038R002A007,1.8
15299,S008C001P033R002A023,S008C001P032R002A007,1.4
15300,S023C001P055R002A101,S031C002P051R002A101,3.2
15301,S029C003P051R001A102,S026C002P049R002A102,2.818181818
15302,S032C001P044R002A101,S010C001P017R002A048,1
15303,S008C001P032R002A048,S001C003P005R001A048,2.5
15304,S010C001P021R001A048,S013C002P007R002A035,1.2
15305,S027C003P083R001A099,S029C001P088R002A099,3.888888889
15306,S008C002P030R002A048,S007C001P007R002A048,2.7
15307,S018C003P043R001A099,S007C001P028R002A027,1.5
15308,S031C003P100R001A099,S031C002P051R002A099,3.7
15309,S021C001P060R001A102,S030C002P092R002A095,1.1
15310,S006C002P001R002A040,S029C002P006R002A096,1.5
15311,S023C002P066R002A096,S002C002P012R002A039,1.4
15312,S010C001P017R002A048,S026C001P071R001A101,1.125
15313,S017C002P003R002A007,S015C001P008R002A007,3.3
15314,S016C001P039R002A048,S016C002P039R002A048,4
15315,S005C001P010R002A009,S001C003P005R001A009,3.75
15316,S021C001P059R002A100,S010C002P013R002A026,1.636363636
15317,S008C002P036R002A022,S003C003P019R001A022,3.9
15318,S032C001P104R002A097,S020C003P052R001A098,1.666666667
15319,S010C001P021R002A008,S012C002P027R002A008,3.8
15320,S030C001P044R002A102,S030C001P092R001A101,1
15321,S025C001P068R001A097,S032C001P102R002A098,1.1
15322,S031C002P006R002A080,S028C001P087R001A080,3.555555556
15323,S008C001P033R002A040,S031C001P097R001A096,2.1
15324,S027C001P086R001A095,S026C003P076R001A095,3.375
15325,S017C001P009R001A027,S032C002P102R002A100,1.1
15326,S008C001P029R001A023,S002C001P007R001A022,1.363636364
15327,S008C001P031R001A007,S014C001P025R001A007,3.666666667
15328,S006C003P023R001A039,S017C003P003R001A039,3.7
15329,S020C001P052R002A102,S028C002P043R002A101,1
15330,S022C003P061R001A101,S032C001P008R001A102,1
15331,S026C003P072R001A080,S001C003P002R001A008,1.6
15332,S002C003P007R001A022,S006C002P022R002A022,2.75
15333,S005C003P010R001A039,S002C003P011R001A039,3.8
15334,S001C001P005R001A009,S007C002P001R002A048,1
15335,S021C003P059R001A095,S030C001P092R001A104,2.5
15336,S016C002P040R002A026,S002C001P014R002A026,3.7
15337,S021C001P059R001A095,S026C003P072R001A095,2.6
15338,S008C002P031R002A026,S013C001P027R001A026,3.5
15339,S010C002P021R002A026,S008C002P035R002A027,1.5
15340,S031C002P097R002A099,S027C001P083R001A100,1.5
15341,S019C001P050R001A096,S024C002P061R002A098,1.5
15342,S023C001P066R001A097,S011C001P015R002A022,1.666666667
15343,S002C003P011R001A008,S008C003P035R001A008,3.727272727
15344,S010C002P008R002A040,S008C002P033R002A040,3.6
15345,S008C001P030R002A023,S002C001P012R002A007,1.4
15346,S027C001P083R002A102,S026C001P071R002A095,1.2
15347,S020C001P052R002A102,S025C003P055R001A102,3.6
15348,S004C001P020R002A022,S001C001P001R002A022,2.7
15349,S027C001P081R002A080,S010C001P021R001A048,1.3
15350,S019C001P049R002A104,S021C002P058R002A095,2.222222222
15351,S025C003P068R001A097,S029C002P080R002A098,2
15352,S009C003P017R001A027,S003C003P018R001A027,3.545454545
15353,S008C002P031R002A026,S007C002P018R002A026,3.9
15354,S008C002P031R002A039,S002C003P013R001A039,3.454545455
15355,S005C003P010R001A039,S004C003P003R001A048,1.1
15356,S024C003P061R001A100,S008C002P034R002A026,1.545454545
15357,S005C001P010R001A035,S005C001P004R002A008,1.1
15358,S020C001P052R001A096,S007C003P018R001A039,1.333333333
15359,S025C002P055R002A100,S031C001P051R002A099,1.5
15360,S023C001P064R002A101,S028C001P087R001A101,3.8
15361,S024C002P060R002A095,S023C002P068R002A104,2.666666667
15362,S001C003P006R001A040,S030C001P076R001A096,1.8
15363,S027C001P086R001A096,S006C001P023R002A022,1
15364,S006C001P023R002A035,S023C001P066R002A080,1.5
15365,S002C001P013R001A022,S012C002P028R002A022,3.222222222
15366,S010C003P016R001A039,S016C001P039R002A039,3.8
15367,S029C003P044R001A096,S008C003P033R001A039,1.2
15368,S027C001P086R002A097,S032C003P044R001A097,3.3
15369,S008C003P036R001A040,S006C001P023R001A007,1.2
15370,S001C001P006R001A040,S008C001P031R002A039,1.9
15371,S026C001P071R001A104,S013C001P037R002A040,1.090909091
15372,S027C003P079R001A100,S006C001P017R001A026,1.7
15373,S002C003P013R001A023,S008C002P030R002A023,3.6
15374,S004C001P003R001A023,S006C001P024R001A007,2
15375,S008C003P036R001A035,S032C002P105R002A080,1
15376,S031C001P051R002A101,S008C001P036R001A035,1.3
15377,S021C002P056R002A104,S018C001P008R001A095,3.6
15378,S024C001P061R001A099,S032C001P105R002A099,3.545454545
15379,S030C001P044R001A080,S030C001P088R001A080,3
15380,S027C003P083R001A099,S031C001P100R001A099,3.666666667
15381,S014C003P007R001A007,S026C001P072R001A095,1.444444444
15382,S014C003P039R001A040,S008C001P001R002A007,1.4
15383,S008C001P036R001A035,S005C001P004R002A048,1.7
15384,S031C001P100R001A096,S019C003P051R001A096,3.9
15385,S006C002P024R002A023,S011C003P038R001A023,3.1
15386,S021C001P058R001A102,S006C003P023R001A026,1.3
15387,S020C002P052R002A080,S032C001P106R001A080,3.636363636
15388,S023C002P060R002A097,S011C001P018R002A022,1.2
15389,S018C003P008R001A095,S028C003P073R001A095,3
15390,S001C002P006R002A023,S017C001P009R002A022,1.181818182
15391,S011C001P038R001A022,S008C002P036R002A022,3.2
15392,S006C001P023R001A040,S008C001P034R001A040,3.727272727
15393,S002C001P012R001A026,S012C001P019R002A027,1.636363636
15394,S002C002P003R002A022,S008C002P034R002A022,3
15395,S019C001P049R002A104,S029C002P044R002A104,2.777777778
15396,S006C001P001R002A040,S013C002P037R002A040,3.7
15397,S030C001P095R002A097,S031C001P097R001A097,3.7
15398,S015C001P025R001A039,S010C001P017R002A048,1.2
15399,S008C001P033R001A035,S008C001P033R002A048,1.8
15400,S023C003P068R001A102,S030C001P096R002A102,3.2
15401,S006C001P022R001A023,S010C002P025R002A022,1.5
15402,S030C002P095R002A080,S027C001P079R002A080,3.6
15403,S015C001P025R001A039,S001C001P005R002A039,3.8
15404,S029C002P080R002A080,S023C001P064R002A080,2.777777778
15405,S028C003P073R001A095,S008C002P032R002A040,1
15406,S019C001P051R001A100,S001C002P005R002A026,1.3
15407,S013C003P037R001A048,S004C003P003R001A035,2
15408,S008C002P030R002A048,S001C001P008R001A048,2.666666667
15409,S003C003P018R001A027,S001C001P005R002A027,3.6
15410,S010C002P021R002A008,S008C001P030R001A035,1.5
15411,S029C001P006R002A095,S022C002P066R002A095,3.818181818
15412,S026C001P071R002A080,S028C003P087R001A080,3.5
15413,S002C003P013R001A027,S021C001P059R002A100,1.4
15414,S008C001P029R001A009,S001C002P003R002A027,1.2
15415,S008C001P031R001A027,S027C002P084R002A099,1.4
15416,S019C001P046R001A098,S023C002P056R002A098,3.7
15417,S007C003P015R001A008,S030C003P044R001A080,2.2
15418,S006C002P023R002A008,S002C001P012R001A048,1.363636364
15419,S006C002P022R002A008,S026C001P076R001A095,1.1
15420,S017C001P009R002A007,S026C002P071R002A095,1.2
15421,S026C001P049R002A095,S008C002P033R002A040,1.3
15422,S008C003P033R001A022,S008C001P036R002A007,1.3
15423,S021C002P058R002A097,S021C001P058R002A097,3.9
15424,S007C001P016R001A023,S008C003P001R001A023,2.666666667
15425,S012C001P027R002A008,S016C003P039R001A035,1.9
15426,S002C003P014R001A035,S030C001P076R001A080,1.5
15427,S027C001P011R002A098,S023C001P060R002A097,2.3
15428,S026C001P071R001A100,S020C001P052R001A100,3.1
15429,S016C001P039R002A026,S025C001P066R002A099,1.4
15430,S031C001P097R001A101,S007C001P028R001A008,1
15431,S021C001P060R001A102,S011C001P038R002A026,1.1
15432,S007C001P018R002A026,S007C003P019R001A026,4
15433,S032C001P105R001A095,S002C001P013R001A022,1.555555556
15434,S002C001P014R001A023,S001C001P005R002A023,2.1
15435,S032C002P106R002A104,S030C001P096R001A097,1.4
15436,S008C003P032R001A023,S008C002P035R002A007,1.4
15437,S026C001P072R002A102,S026C002P049R002A101,1
15438,S015C001P016R002A027,S006C001P023R001A026,1.3
15439,S027C001P079R002A099,S025C002P066R002A099,3.6
15440,S007C001P016R001A023,S015C001P019R002A023,3.888888889
15441,S006C002P023R002A009,S008C002P036R002A009,3.8
15442,S002C002P014R002A048,S027C003P083R001A101,1.1
15443,S001C002P006R002A027,S015C002P016R002A027,3.777777778
15444,S002C003P013R001A027,S008C003P034R001A027,3.636363636
15445,S031C003P097R001A102,S028C001P073R002A101,1
15446,S030C001P092R001A096,S027C001P081R002A096,3.636363636
15447,S027C001P086R002A101,S017C003P009R001A008,1
15448,S002C002P011R002A027,S002C002P014R002A026,1.3
15449,S023C002P058R002A104,S021C002P056R002A097,2.1
15450,S029C001P075R002A101,S008C001P030R001A008,1
15451,S030C001P096R001A097,S011C003P038R001A022,1.3
15452,S027C001P083R001A098,S029C002P044R002A098,3.4
15453,S013C003P027R001A026,S009C003P007R001A026,3.6
15454,S031C001P097R001A104,S019C001P049R002A104,2.545454545
15455,S026C001P072R002A102,S014C001P037R002A026,1.2
15456,S030C001P095R001A095,S016C003P040R001A040,1.5
15457,S031C001P100R001A096,S006C003P024R001A022,1.2
15458,S031C002P085R002A095,S001C002P004R002A022,2.444444444
15459,S032C001P043R002A097,S027C001P082R001A097,3.818181818
15460,S026C002P072R002A099,S030C001P096R002A100,2
15461,S008C001P035R002A009,S005C001P010R002A009,3.9
15462,S027C003P085R001A101,S027C001P085R001A101,4
15463,S021C001P055R002A095,S030C002P011R002A095,3.3
15464,S031C002P096R002A098,S029C003P044R001A096,1.1
15465,S005C002P004R002A048,S003C001P002R002A035,1.777777778
15466,S028C003P087R001A101,S006C001P022R002A008,1.4
15467,S023C001P056R002A098,S032C001P043R002A098,3.4
15468,S008C001P036R001A039,S011C001P028R002A048,1.8
15469,S026C001P049R002A095,S027C003P086R001A095,3.9
15470,S005C003P017R001A009,S001C001P006R002A026,1
15471,S027C001P083R001A098,S030C001P095R001A098,3.727272727
15472,S008C001P034R002A022,S025C001P059R001A104,1.6
15473,S029C001P080R001A095,S008C001P029R001A040,1.727272727
15474,S032C002P102R002A102,S032C001P102R002A102,4
15475,S026C002P072R002A096,S032C001P102R002A104,1.111111111
15476,S030C001P096R001A097,S031C003P006R001A104,1.125
15477,S008C001P031R001A008,S005C002P010R002A008,3.9
15478,S006C001P023R002A035,S016C001P021R001A035,2.9
15479,S025C001P058R001A100,S002C001P011R002A026,1.5
15480,S005C002P010R002A027,S025C002P056R002A099,1.8
15481,S030C001P044R001A080,S010C001P017R002A048,1
15482,S002C002P011R002A026,S006C003P024R001A027,1.727272727
15483,S001C003P006R001A039,S010C003P008R001A039,3.7
15484,S028C003P043R001A096,S019C001P046R001A098,1.2
15485,S031C001P006R001A104,S027C001P079R002A104,3.222222222
15486,S015C001P025R001A039,S010C001P016R001A039,3.888888889
15487,S028C001P073R001A098,S026C001P050R001A098,2.9
15488,S014C001P027R001A039,S008C002P029R002A048,1.090909091
15489,S010C002P025R002A027,S030C001P011R002A099,1.111111111
15490,S032C001P106R001A101,S005C003P015R001A035,1.444444444
15491,S019C002P050R002A100,S002C001P014R002A027,1.3
15492,S006C001P024R001A026,S003C003P002R001A027,1.6
15493,S005C003P004R001A026,S002C001P011R002A026,3.333333333
15494,S005C001P021R001A040,S008C002P034R002A039,1.4
15495,S008C003P007R001A039,S008C001P034R002A039,3.6
15496,S027C001P079R002A104,S028C001P087R002A104,3.2
15497,S006C001P024R002A023,S008C003P015R001A023,2.7
15498,S026C001P075R002A104,S011C001P027R001A040,1.2
15499,S027C001P086R002A098,S031C003P097R001A096,1.4
15500,S008C001P034R002A026,S007C003P019R001A026,3.454545455
15501,S006C003P022R001A009,S008C001P034R002A026,1
15502,S008C003P031R001A022,S006C003P024R001A007,1.1
15503,S023C002P061R002A102,S032C002P044R002A101,1.1
15504,S002C001P014R001A009,S010C003P021R001A048,1.1
15505,S023C001P061R002A096,S027C001P084R002A096,3.833333333
15506,S027C002P081R002A096,S032C003P105R001A096,3.8
